COMMAND;POSITION CE16 (mm);POSITION MLT (pts)
1906,64999999935;0;0
1898,4749999996;0;0
1890,22499999955;0;0
1882,0499999998;0;0
1872,6749999998;0;0
1864,50000000004;0;0
1852,72499999955;0;0
1844,5499999998;0;0
1833,97499999955;0;0
1821,1499999994;0;0
1811,7749999994;0;0
1800;0;0
1790,625;0;0
1781,25;0;0
1771,875;0;0
1762,5;0;0
1754,32499999915;0;0
1739,0999999996;0;0
1729,7249999996;0;0
1721,47499999955;0;0
1709,77499999935;0;0
1699,2749999994;0;0
1691,02499999935;0;0
1681,64999999935;0;0
1668,75;0;0
1659,375;0;0
1651,19999999915;0;0
1643,0249999994;0;0
1634,77499999935;0;0
1626,5999999996;0;0
1617,2249999996;0;0
1607,8499999996;0;0
1599,59999999955;0;0
1591,4249999998;0;0
1583,25000000004;0;0
1572,6749999998;0;0
1533,97499999955;0;0
1517,62500000004;0;0
1505,84999999955;0;0
1497,52631578916;0;0
1491,78947368407;0;0
1483,57894736814;0;0
1477,7894736839;0;0
1472,05263157881;0;0
1466,31578947371;0;0
1460,52631578947;0;0
1454,78947368362;0;0
1449,05263157852;0;0
1443,26315789428;0;0
1437,52631578919;0;0
1431,73684210495;0;0
1425,99999999986;0;0
1419,42105263144;0;0
1413,68421052635;0;0
1407,8947368421;0;0
1402,15789473625;0;0
1396,42105263116;0;0
1390,63157894691;0;0
1384,89473684182;0;0
1379,10526315758;0;0
1373,36842105249;0;0
1367,6315789474;0;0
1361,84210526316;0;0
1356,1052631573;0;0
1350,36842105221;0;0
1344,57894736797;0;0
1338,84210526288;0;0
1333,05263157863;0;0
1327,31578947354;0;0
1321,57894736845;0;0
1315,78947368421;0;0
1310,05263157835;0;0
1304,31578947326;0;0
1298,52631578902;0;0
1292,78947368393;0;0
1286,21052631551;0;0
1280,42105263127;0;0
1274,68421052617;0;0
1268,94736842108;0;0
1263,15789473684;0;0
1257,42105263098;0;0
1251,68421052589;0;0
1245,89473684165;0;0
1239,31578947323;0;0
1233,57894736814;0;0
1227,7894736839;0;0
1222,05263157881;0;0
1216,31578947371;0;0
1210,52631578947;0;0
1204,78947368362;0;0
1199,05263157852;0;0
1192,4736842101;0;0
1185,89473684168;0;0
1180,10526315744;0;0
1173,52631578902;0;0
1167,78947368393;0;0
1161,21052631551;0;0
1155,42105263127;0;0
1149,68421052617;0;0
1143,94736842108;0;0
1138,15789473684;0;0
1132,42105263098;0;0
1126,68421052589;0;0
1120,89473684165;0;0
1115,15789473656;0;0
1109,36842105232;0;0
1103,63157894723;0;0
1097,89473684214;0;0
1092,1052631579;0;0
1086,36842105204;0;0
1080,63157894695;0;0
1074,8421052627;0;0
1069,10526315761;0;0
1063,31578947337;0;0
1057,57894736828;0;0
1051,84210526319;0;0
1035,36842105218;0;0
1029,63157894709;0;0
1023,05263157867;0;0
1017,26315789442;0;0
1011,52631578933;0;0
1005,78947368424;0;0
1000;0;0
993,421052631579;0;0
985,210526315648;0;0
978,631578947227;0;0
972,052631578807;0;0
965,473684210385;0;0
959,736842105293;0;0
953,947368421052;0;0
948,210526315195;0;0
941,631578946774;0;0
935,894736841682;0;0
930,105263157441;0;0
923,52631578902;0;0
917,789473683929;0;0
911,999999999687;0;0
906,263157894596;0;0
900,526315789504;0;0
894,736842105263;0;0
888,999999999405;0;0
883,263157894314;0;0
877,473684210073;0;0
871,736842104981;0;0
865,94736842074;0;0
860,210526315648;0;0
854,473684210557;0;0
848,684210526316;0;0
842,947368420459;0;0
837,210526315366;0;0
831,421052631125;0;0
825,684210526034;0;0
819,894736841793;0;0
813,315789473371;0;0
806,73684210495;0;0
799,36842105235;0;0
793,578947368109;0;0
787,842105263016;0;0
782,105263157925;0;0
773,842105262846;0;0
768,105263157754;0;0
760,684210526003;0;0
754,105263157582;0;0
747,526315789161;0;0
740,94736842074;0;0
735,210526315648;0;0
728,631578947227;0;0
722,052631578807;0;0
715,473684210385;0;0
708,894736841964;0;0
703,157894736873;0;0
697,368421052632;0;0
690,78947368421;0;0
684,210526315789;0;0
678,473684209932;0;0
672,73684210484;0;0
666,947368420599;0;0
