COMMAND;POSITION CE16 (mm);POSITION MLT (pts)
4389,65263157964;-6,64853556485356;665
4383,28421052697;-6,64853556485356;664
4376,97368421053;-6,61924686192469;660
4369,73684210526;-6,58995815899581;661
4363,42631578966;-6,58995815899581;660
4356,1894736844;-6,58995815899581;659
4349,82105263173;-6,58995815899581;659
4342,58421052647;-6,53138075313807;658
4335,34736842121;-6,53138075313807;658
4329,03684210561;-6,53138075313807;655
4322,66842105294;-6,47280334728033;656
4315,43157894768;-6,47280334728033;654
4308,19473684242;-6,47280334728033;655
4301,88421052682;-6,47280334728033;654
4295,57368421121;-6,35564853556485;654
4289,20526315855;-6,35564853556485;652
4281,96842105329;-6,35564853556485;650
4274,73157894802;-6,38493723849372;648
4267,49473684276;-6,29707112970711;650
4259,3894736849;-6,29707112970711;650
4253,02105263223;-6,29707112970711;646
4245,78421052697;-6,23849372384937;646
4238,54736842171;-6,23849372384937;643
4231,31052631644;-6,23849372384937;643
4224,07368421118;-6,23849372384937;645
4217,76315789474;-6,15062761506276;643
4211,45263157914;-6,15062761506276;641
4204,21578947387;-6,09205020920502;638
4197,84736842121;-6,09205020920502;639
4190,61052631595;-6,09205020920502;638
4184,30000000034;-6,09205020920502;638
4177,93157894768;-6,00418410041841;636
4171,62105263208;-5,97489539748954;634
4164,38421052682;-5,97489539748954;634
4157,14736842155;-5,97489539748954;634
4150,83684210595;-5,97489539748954;632
4144,46842105329;-5,97489539748954;630
4137,23157894802;-5,85774058577406;630
4129,99473684276;-5,85774058577406;630
4123,68421052632;-5,85774058577406;627
4117,37368421072;-5,85774058577406;628
4110,13684210545;-5,79916317991632;625
4102,90000000019;-5,79916317991632;625
4096,53157894752;-5,74058577405858;625
4090,22105263192;-5,74058577405858;624
4082,98421052666;-5,71129707112971;623
4076,61578947399;-5,68200836820084;623
4069,37894736873;-5,68200836820084;623
4062,14210526347;-5,65271966527197;621
4055,83157894787;-5,65271966527197;621
4049,52105263227;-5,65271966527197;621
4043,1526315796;-5,68200836820084;620
4035,91578947434;-5,68200836820084;618
4029,6052631579;-5,56485355648536;619
4022,36842105263;-5,53556485355649;616
4015,13157894737;-5,53556485355649;616
4007,89473684211;-5,53556485355649;614
4001,58421052651;-5,50627615062761;614
3995,21578947384;-5,50627615062761;611
3987,97894736858;-5,44769874476987;612
3980,74210526331;-5,44769874476987;608
3974,43157894771;-5,35983263598326;608
3968,06315789505;-5,35983263598326;608
3960,82631578978;-5,35983263598326;610
3954,51578947418;-5,35983263598326;608
3947,27894736892;-5,33054393305439;606
3940,04210526366;-5,33054393305439;603
3932,80526315839;-5,21338912133891;603
3925,56842105313;-5,21338912133891;605
3918,33157894787;-5,27196652719665;605
3912,02105263227;-5,27196652719665;602
3905,6526315796;-5,1255230125523;599
3899,34210526316;-5,1255230125523;601
3893,03157894756;-5,1255230125523;598
3886,66315789489;-5,09623430962343;597
3880,35263157929;-5,09623430962343;597
3873,11578947403;-5,1255230125523;596
3865,87894736877;-5,1255230125523;596
3859,5105263161;-5,03765690376569;596
3852,27368421084;-5,03765690376569;596
3845,96315789524;-5,03765690376569;593
3839,65263157964;-5,03765690376569;593
3832,41578947437;-4,92050209205021;590
3825,17894736911;-4,92050209205021;592
3817,94210526385;-4,92050209205021;590
3810,70526315858;-4,92050209205021;588
3804,33684210592;-4,92050209205021;588
3798,02631578947;-4,80334728033473;588
3791,71578947387;-4,80334728033473;585
3785,34736842121;-4,80334728033473;585
3779,03684210561;-4,80334728033473;584
3772,66842105294;-4,80334728033473;583
3766,35789473734;-4,71548117154812;580
3759,12105263208;-4,71548117154812;581
3752,81052631648;-4,68619246861925;581
3745,57368421121;-4,68619246861925;580
3739,20526315855;-4,62761506276151;578
3732,89473684211;-4,62761506276151;575
3725,65789473684;-4,59832635983263;576
3718,42105263158;-4,59832635983263;576
3711,18421052632;-4,5397489539749;575
3703,94736842105;-4,5397489539749;574
3696,71052631579;-4,51046025104602;572
3690,40000000019;-4,51046025104602;572
3684,03157894752;-4,48117154811715;571
3677,72105263192;-4,48117154811715;571
3670,48421052666;-4,45188284518828;570
3664,11578947399;-4,45188284518828;568
3656,87894736873;-4,45188284518828;568
3649,64210526347;-4,45188284518828;568
3642,40526315821;-4,3347280334728;567
3635,16842105294;-4,3347280334728;565
3627,93157894768;-4,24686192468619;565
3620,69473684242;-4,24686192468619;563
3613,45789473715;-4,21757322175732;565
3606,22105263189;-4,12970711297071;562
3599,91052631629;-4,12970711297071;559
3592,67368421103;-4,15899581589958;561
3585,43684210576;-4,15899581589958;558
3579,12631579016;-4,15899581589958;558
3571,8894736849;-4,12970711297071;556
3564,65263157964;-4,12970711297071;554
3557,41578947437;-4,0418410041841;553
3551,04736842171;-4,0418410041841;554
3544,73684210526;-4,0418410041841;554
3538,42631578966;-4,0418410041841;554
3532,057894737;-3,95397489539749;553
3524,82105263173;-3,95397489539749;552
3518,51052631613;-3,95397489539749;549
3512,14210526347;-3,92468619246862;549
3504,90526315821;-3,92468619246862;549
3498,5947368426;-3,83682008368201;547
3492,284210527;-3,77824267782427;547
3483,19473684242;-3,80753138075314;545
3475,95789473715;-3,80753138075314;545
3467,85263157929;-3,7489539748954;544
3461,48421052663;-3,7489539748954;541
3454,24736842136;-3,7489539748954;543
3447,93684210576;-3,69037656903766;541
3440,7000000005;-3,69037656903766;540
